"DATETIME","COUNT","DOW","HOUR","DAY"
2013-01-24 00:00:00,3,"Thursday",0,24
2013-01-24 01:00:00,3,"Thursday",1,24
2013-01-24 02:00:00,1,"Thursday",2,24
2013-01-24 03:00:00,2,"Thursday",3,24
2013-01-24 04:00:00,3,"Thursday",4,24
2013-01-24 05:00:00,2,"Thursday",5,24
2013-01-24 06:00:00,3,"Thursday",6,24
2013-01-24 07:00:00,2,"Thursday",7,24
2013-01-24 08:00:00,2,"Thursday",8,24
2013-01-24 09:00:00,4,"Thursday",9,24
2013-01-24 10:00:00,8,"Thursday",10,24
2013-01-24 11:00:00,11,"Thursday",11,24
2013-01-24 12:00:00,11,"Thursday",12,24
2013-01-24 13:00:00,11,"Thursday",13,24
2013-01-24 14:00:00,8,"Thursday",14,24
2013-01-24 15:00:00,8,"Thursday",15,24
2013-01-24 16:00:00,8,"Thursday",16,24
2013-01-24 17:00:00,9,"Thursday",17,24
2013-01-24 18:00:00,8,"Thursday",18,24
2013-01-24 19:00:00,12,"Thursday",19,24
2013-01-24 20:00:00,16,"Thursday",20,24
2013-01-24 21:00:00,14,"Thursday",21,24
2013-01-24 22:00:00,15,"Thursday",22,24
2013-01-24 23:00:00,10,"Thursday",23,24
2013-01-25 00:00:00,5,"Friday",0,25
2013-01-25 01:00:00,5,"Friday",1,25
2013-01-25 02:00:00,4,"Friday",2,25
2013-01-25 03:00:00,0,"Friday",3,25
2013-01-25 04:00:00,0,"Friday",4,25
2013-01-25 05:00:00,1,"Friday",5,25
2013-01-25 06:00:00,1,"Friday",6,25
2013-01-25 07:00:00,1,"Friday",7,25
2013-01-25 08:00:00,2,"Friday",8,25
2013-01-25 09:00:00,4,"Friday",9,25
2013-01-25 10:00:00,4,"Friday",10,25
2013-01-25 11:00:00,7,"Friday",11,25
2013-01-25 12:00:00,9,"Friday",12,25
2013-01-25 13:00:00,12,"Friday",13,25
2013-01-25 14:00:00,13,"Friday",14,25
2013-01-25 15:00:00,13,"Friday",15,25
2013-01-25 16:00:00,11,"Friday",16,25
2013-01-25 17:00:00,17,"Friday",17,25
2013-01-25 18:00:00,17,"Friday",18,25
2013-01-25 19:00:00,15,"Friday",19,25
2013-01-25 20:00:00,17,"Friday",20,25
2013-01-25 21:00:00,12,"Friday",21,25
2013-01-25 22:00:00,9,"Friday",22,25
2013-01-25 23:00:00,9,"Friday",23,25
2013-01-26 00:00:00,9,"Saturday",0,26
2013-01-26 01:00:00,11,"Saturday",1,26
2013-01-26 02:00:00,11,"Saturday",2,26
2013-01-26 03:00:00,8,"Saturday",3,26
2013-01-26 04:00:00,9,"Saturday",4,26
2013-01-26 05:00:00,7,"Saturday",5,26
2013-01-26 06:00:00,5,"Saturday",6,26
2013-01-26 07:00:00,8,"Saturday",7,26
2013-01-26 08:00:00,6,"Saturday",8,26
2013-01-26 09:00:00,7,"Saturday",9,26
2013-01-26 10:00:00,7,"Saturday",10,26
2013-01-26 11:00:00,7,"Saturday",11,26
2013-01-26 12:00:00,6,"Saturday",12,26
2013-01-26 13:00:00,4,"Saturday",13,26
2013-01-26 14:00:00,8,"Saturday",14,26
2013-01-26 15:00:00,6,"Saturday",15,26
2013-01-26 16:00:00,6,"Saturday",16,26
2013-01-26 17:00:00,5,"Saturday",17,26
2013-01-26 18:00:00,10,"Saturday",18,26
2013-01-26 19:00:00,12,"Saturday",19,26
2013-01-26 20:00:00,10,"Saturday",20,26
2013-01-26 21:00:00,12,"Saturday",21,26
2013-01-26 22:00:00,12,"Saturday",22,26
2013-01-26 23:00:00,10,"Saturday",23,26
2013-01-27 00:00:00,7,"Sunday",0,27
2013-01-27 01:00:00,5,"Sunday",1,27
2013-01-27 02:00:00,5,"Sunday",2,27
2013-01-27 03:00:00,6,"Sunday",3,27
2013-01-27 04:00:00,5,"Sunday",4,27
2013-01-27 05:00:00,1,"Sunday",5,27
2013-01-27 06:00:00,1,"Sunday",6,27
2013-01-27 07:00:00,1,"Sunday",7,27
2013-01-27 08:00:00,3,"Sunday",8,27
2013-01-27 09:00:00,3,"Sunday",9,27
2013-01-27 10:00:00,6,"Sunday",10,27
2013-01-27 11:00:00,8,"Sunday",11,27
2013-01-27 12:00:00,10,"Sunday",12,27
2013-01-27 13:00:00,11,"Sunday",13,27
2013-01-27 14:00:00,13,"Sunday",14,27
2013-01-27 15:00:00,10,"Sunday",15,27
2013-01-27 16:00:00,11,"Sunday",16,27
2013-01-27 17:00:00,12,"Sunday",17,27
2013-01-27 18:00:00,9,"Sunday",18,27
2013-01-27 19:00:00,9,"Sunday",19,27
2013-01-27 20:00:00,14,"Sunday",20,27
2013-01-27 21:00:00,12,"Sunday",21,27
2013-01-27 22:00:00,7,"Sunday",22,27
2013-01-27 23:00:00,7,"Sunday",23,27
2013-01-28 00:00:00,6,"Monday",0,28
2013-01-28 01:00:00,6,"Monday",1,28
2013-01-28 02:00:00,6,"Monday",2,28
2013-01-28 03:00:00,3,"Monday",3,28
2013-01-28 04:00:00,4,"Monday",4,28
2013-01-28 05:00:00,1,"Monday",5,28
2013-01-28 06:00:00,2,"Monday",6,28
2013-01-28 07:00:00,3,"Monday",7,28
2013-01-28 08:00:00,3,"Monday",8,28
2013-01-28 09:00:00,6,"Monday",9,28
2013-01-28 10:00:00,7,"Monday",10,28
2013-01-28 11:00:00,12,"Monday",11,28
2013-01-28 12:00:00,15,"Monday",12,28
2013-01-28 13:00:00,16,"Monday",13,28
2013-01-28 14:00:00,12,"Monday",14,28
2013-01-28 15:00:00,11,"Monday",15,28
2013-01-28 16:00:00,14,"Monday",16,28
2013-01-28 17:00:00,12,"Monday",17,28
2013-01-28 18:00:00,11,"Monday",18,28
2013-01-28 19:00:00,14,"Monday",19,28
2013-01-28 20:00:00,11,"Monday",20,28
2013-01-28 21:00:00,11,"Monday",21,28
2013-01-28 22:00:00,12,"Monday",22,28
2013-01-28 23:00:00,6,"Monday",23,28
2013-01-29 00:00:00,5,"Tuesday",0,29
2013-01-29 01:00:00,4,"Tuesday",1,29
2013-01-29 02:00:00,3,"Tuesday",2,29
2013-01-29 03:00:00,2,"Tuesday",3,29
2013-01-29 04:00:00,3,"Tuesday",4,29
2013-01-29 05:00:00,2,"Tuesday",5,29
2013-01-29 06:00:00,3,"Tuesday",6,29
2013-01-29 07:00:00,3,"Tuesday",7,29
2013-01-29 08:00:00,4,"Tuesday",8,29
2013-01-29 09:00:00,2,"Tuesday",9,29
2013-01-29 10:00:00,5,"Tuesday",10,29
2013-01-29 11:00:00,8,"Tuesday",11,29
2013-01-29 12:00:00,7,"Tuesday",12,29
2013-01-29 13:00:00,7,"Tuesday",13,29
2013-01-29 14:00:00,5,"Tuesday",14,29
2013-01-29 15:00:00,7,"Tuesday",15,29
2013-01-29 16:00:00,10,"Tuesday",16,29
2013-01-29 17:00:00,6,"Tuesday",17,29
2013-01-29 18:00:00,10,"Tuesday",18,29
2013-01-29 19:00:00,8,"Tuesday",19,29
2013-01-29 20:00:00,7,"Tuesday",20,29
2013-01-29 21:00:00,8,"Tuesday",21,29
2013-01-29 22:00:00,6,"Tuesday",22,29
2013-01-29 23:00:00,5,"Tuesday",23,29
2013-01-30 00:00:00,7,"Wednesday",0,30
2013-01-30 01:00:00,7,"Wednesday",1,30
2013-01-30 02:00:00,7,"Wednesday",2,30
2013-01-30 03:00:00,7,"Wednesday",3,30
2013-01-30 04:00:00,3,"Wednesday",4,30
2013-01-30 05:00:00,0,"Wednesday",5,30
2013-01-30 06:00:00,0,"Wednesday",6,30
2013-01-30 07:00:00,0,"Wednesday",7,30
2013-01-30 08:00:00,2,"Wednesday",8,30
2013-01-30 09:00:00,6,"Wednesday",9,30
2013-01-30 10:00:00,5,"Wednesday",10,30
2013-01-30 11:00:00,8,"Wednesday",11,30
2013-01-30 12:00:00,8,"Wednesday",12,30
2013-01-30 13:00:00,11,"Wednesday",13,30
2013-01-30 14:00:00,10,"Wednesday",14,30
2013-01-30 15:00:00,8,"Wednesday",15,30
2013-01-30 16:00:00,6,"Wednesday",16,30
2013-01-30 17:00:00,12,"Wednesday",17,30
2013-01-30 18:00:00,10,"Wednesday",18,30
2013-01-30 19:00:00,11,"Wednesday",19,30
2013-01-30 20:00:00,11,"Wednesday",20,30
2013-01-30 21:00:00,8,"Wednesday",21,30
2013-01-30 22:00:00,4,"Wednesday",22,30
2013-01-30 23:00:00,3,"Wednesday",23,30
2013-01-31 00:00:00,2,"Thursday",0,31
2013-01-31 01:00:00,1,"Thursday",1,31
2013-01-31 02:00:00,1,"Thursday",2,31
2013-01-31 03:00:00,3,"Thursday",3,31
2013-01-31 04:00:00,3,"Thursday",4,31
2013-01-31 05:00:00,6,"Thursday",5,31
2013-01-31 06:00:00,4,"Thursday",6,31
2013-01-31 07:00:00,4,"Thursday",7,31
2013-01-31 08:00:00,3,"Thursday",8,31
2013-01-31 09:00:00,3,"Thursday",9,31
2013-01-31 10:00:00,8,"Thursday",10,31
2013-01-31 11:00:00,8,"Thursday",11,31
2013-01-31 12:00:00,9,"Thursday",12,31
2013-01-31 13:00:00,14,"Thursday",13,31
2013-01-31 14:00:00,10,"Thursday",14,31
2013-01-31 15:00:00,12,"Thursday",15,31
2013-01-31 16:00:00,7,"Thursday",16,31
2013-01-31 17:00:00,13,"Thursday",17,31
2013-01-31 18:00:00,13,"Thursday",18,31
2013-01-31 19:00:00,8,"Thursday",19,31
2013-01-31 20:00:00,9,"Thursday",20,31
2013-01-31 21:00:00,6,"Thursday",21,31
2013-01-31 22:00:00,5,"Thursday",22,31
2013-01-31 23:00:00,5,"Thursday",23,31
2013-02-01 00:00:00,4,"Friday",0,1
2013-02-01 01:00:00,1,"Friday",1,1
2013-02-01 02:00:00,1,"Friday",2,1
2013-02-01 03:00:00,2,"Friday",3,1
2013-02-01 04:00:00,4,"Friday",4,1
2013-02-01 05:00:00,2,"Friday",5,1
2013-02-01 06:00:00,1,"Friday",6,1
2013-02-01 07:00:00,3,"Friday",7,1
2013-02-01 08:00:00,2,"Friday",8,1
2013-02-01 09:00:00,8,"Friday",9,1
2013-02-01 10:00:00,12,"Friday",10,1
2013-02-01 11:00:00,12,"Friday",11,1
2013-02-01 12:00:00,8,"Friday",12,1
2013-02-01 13:00:00,10,"Friday",13,1
2013-02-01 14:00:00,9,"Friday",14,1
2013-02-01 15:00:00,8,"Friday",15,1
2013-02-01 16:00:00,10,"Friday",16,1
2013-02-01 17:00:00,3,"Friday",17,1
2013-02-01 18:00:00,5,"Friday",18,1
2013-02-01 19:00:00,4,"Friday",19,1
2013-02-01 20:00:00,4,"Friday",20,1
2013-02-01 21:00:00,6,"Friday",21,1
2013-02-01 22:00:00,6,"Friday",22,1
2013-02-01 23:00:00,2,"Friday",23,1
2013-02-02 00:00:00,7,"Saturday",0,2
2013-02-02 01:00:00,7,"Saturday",1,2
2013-02-02 02:00:00,7,"Saturday",2,2
2013-02-02 03:00:00,5,"Saturday",3,2
2013-02-02 04:00:00,4,"Saturday",4,2
2013-02-02 05:00:00,4,"Saturday",5,2
2013-02-02 06:00:00,2,"Saturday",6,2
2013-02-02 07:00:00,2,"Saturday",7,2
2013-02-02 08:00:00,3,"Saturday",8,2
2013-02-02 09:00:00,3,"Saturday",9,2
2013-02-02 10:00:00,3,"Saturday",10,2
2013-02-02 11:00:00,6,"Saturday",11,2
2013-02-02 12:00:00,4,"Saturday",12,2
2013-02-02 13:00:00,5,"Saturday",13,2
2013-02-02 14:00:00,9,"Saturday",14,2
2013-02-02 15:00:00,5,"Saturday",15,2
2013-02-02 16:00:00,9,"Saturday",16,2
2013-02-02 17:00:00,11,"Saturday",17,2
2013-02-02 18:00:00,10,"Saturday",18,2
2013-02-02 19:00:00,9,"Saturday",19,2
2013-02-02 20:00:00,8,"Saturday",20,2
2013-02-02 21:00:00,5,"Saturday",21,2
2013-02-02 22:00:00,5,"Saturday",22,2
2013-02-02 23:00:00,8,"Saturday",23,2
2013-02-03 00:00:00,7,"Sunday",0,3
2013-02-03 01:00:00,8,"Sunday",1,3
2013-02-03 02:00:00,7,"Sunday",2,3
2013-02-03 03:00:00,4,"Sunday",3,3
2013-02-03 04:00:00,3,"Sunday",4,3
2013-02-03 05:00:00,4,"Sunday",5,3
2013-02-03 06:00:00,2,"Sunday",6,3
2013-02-03 07:00:00,2,"Sunday",7,3
2013-02-03 08:00:00,0,"Sunday",8,3
2013-02-03 09:00:00,5,"Sunday",9,3
2013-02-03 10:00:00,4,"Sunday",10,3
2013-02-03 11:00:00,9,"Sunday",11,3
2013-02-03 12:00:00,7,"Sunday",12,3
2013-02-03 13:00:00,8,"Sunday",13,3
2013-02-03 14:00:00,8,"Sunday",14,3
2013-02-03 15:00:00,10,"Sunday",15,3
2013-02-03 16:00:00,12,"Sunday",16,3
2013-02-03 17:00:00,9,"Sunday",17,3
2013-02-03 18:00:00,7,"Sunday",18,3
2013-02-03 19:00:00,6,"Sunday",19,3
2013-02-03 20:00:00,7,"Sunday",20,3
2013-02-03 21:00:00,6,"Sunday",21,3
2013-02-03 22:00:00,5,"Sunday",22,3
2013-02-03 23:00:00,5,"Sunday",23,3
2013-02-04 00:00:00,5,"Monday",0,4
2013-02-04 01:00:00,6,"Monday",1,4
2013-02-04 02:00:00,3,"Monday",2,4
2013-02-04 03:00:00,4,"Monday",3,4
2013-02-04 04:00:00,4,"Monday",4,4
2013-02-04 05:00:00,3,"Monday",5,4
2013-02-04 06:00:00,7,"Monday",6,4
2013-02-04 07:00:00,6,"Monday",7,4
2013-02-04 08:00:00,2,"Monday",8,4
2013-02-04 09:00:00,4,"Monday",9,4
2013-02-04 10:00:00,2,"Monday",10,4
2013-02-04 11:00:00,5,"Monday",11,4
2013-02-04 12:00:00,9,"Monday",12,4
2013-02-04 13:00:00,9,"Monday",13,4
2013-02-04 14:00:00,7,"Monday",14,4
2013-02-04 15:00:00,8,"Monday",15,4
2013-02-04 16:00:00,9,"Monday",16,4
2013-02-04 17:00:00,13,"Monday",17,4
2013-02-04 18:00:00,12,"Monday",18,4
2013-02-04 19:00:00,18,"Monday",19,4
2013-02-04 20:00:00,16,"Monday",20,4
2013-02-04 21:00:00,11,"Monday",21,4
2013-02-04 22:00:00,14,"Monday",22,4
2013-02-04 23:00:00,9,"Monday",23,4
2013-02-05 00:00:00,7,"Tuesday",0,5
2013-02-05 01:00:00,5,"Tuesday",1,5
2013-02-05 02:00:00,6,"Tuesday",2,5
2013-02-05 03:00:00,3,"Tuesday",3,5
2013-02-05 04:00:00,1,"Tuesday",4,5
2013-02-05 05:00:00,0,"Tuesday",5,5
2013-02-05 06:00:00,3,"Tuesday",6,5
2013-02-05 07:00:00,6,"Tuesday",7,5
2013-02-05 08:00:00,7,"Tuesday",8,5
2013-02-05 09:00:00,6,"Tuesday",9,5
2013-02-05 10:00:00,6,"Tuesday",10,5
2013-02-05 11:00:00,6,"Tuesday",11,5
2013-02-05 12:00:00,10,"Tuesday",12,5
2013-02-05 13:00:00,7,"Tuesday",13,5
2013-02-05 14:00:00,4,"Tuesday",14,5
2013-02-05 15:00:00,8,"Tuesday",15,5
2013-02-05 16:00:00,9,"Tuesday",16,5
2013-02-05 17:00:00,9,"Tuesday",17,5
2013-02-05 18:00:00,8,"Tuesday",18,5
2013-02-05 19:00:00,10,"Tuesday",19,5
2013-02-05 20:00:00,14,"Tuesday",20,5
2013-02-05 21:00:00,10,"Tuesday",21,5
2013-02-05 22:00:00,7,"Tuesday",22,5
2013-02-05 23:00:00,9,"Tuesday",23,5
2013-02-06 00:00:00,9,"Wednesday",0,6
2013-02-06 01:00:00,5,"Wednesday",1,6
2013-02-06 02:00:00,3,"Wednesday",2,6
2013-02-06 03:00:00,2,"Wednesday",3,6
2013-02-06 04:00:00,3,"Wednesday",4,6
2013-02-06 05:00:00,1,"Wednesday",5,6
2013-02-06 06:00:00,0,"Wednesday",6,6
2013-02-06 07:00:00,0,"Wednesday",7,6
2013-02-06 08:00:00,1,"Wednesday",8,6
2013-02-06 09:00:00,0,"Wednesday",9,6
2013-02-06 10:00:00,5,"Wednesday",10,6
2013-02-06 11:00:00,6,"Wednesday",11,6
2013-02-06 12:00:00,7,"Wednesday",12,6
2013-02-06 13:00:00,4,"Wednesday",13,6
2013-02-06 14:00:00,7,"Wednesday",14,6
2013-02-06 15:00:00,11,"Wednesday",15,6
2013-02-06 16:00:00,11,"Wednesday",16,6
2013-02-06 17:00:00,11,"Wednesday",17,6
2013-02-06 18:00:00,14,"Wednesday",18,6
2013-02-06 19:00:00,16,"Wednesday",19,6
2013-02-06 20:00:00,13,"Wednesday",20,6
2013-02-06 21:00:00,18,"Wednesday",21,6
2013-02-06 22:00:00,12,"Wednesday",22,6
2013-02-06 23:00:00,8,"Wednesday",23,6
2013-02-07 00:00:00,6,"Thursday",0,7
2013-02-07 01:00:00,5,"Thursday",1,7
2013-02-07 02:00:00,1,"Thursday",2,7
2013-02-07 03:00:00,1,"Thursday",3,7
2013-02-07 04:00:00,2,"Thursday",4,7
2013-02-07 05:00:00,1,"Thursday",5,7
2013-02-07 06:00:00,5,"Thursday",6,7
2013-02-07 07:00:00,4,"Thursday",7,7
2013-02-07 08:00:00,6,"Thursday",8,7
2013-02-07 09:00:00,15,"Thursday",9,7
2013-02-07 10:00:00,17,"Thursday",10,7
2013-02-07 11:00:00,15,"Thursday",11,7
2013-02-07 12:00:00,19,"Thursday",12,7
2013-02-07 13:00:00,21,"Thursday",13,7
2013-02-07 14:00:00,19,"Thursday",14,7
2013-02-07 15:00:00,16,"Thursday",15,7
2013-02-07 16:00:00,17,"Thursday",16,7
2013-02-07 17:00:00,12,"Thursday",17,7
2013-02-07 18:00:00,14,"Thursday",18,7
2013-02-07 19:00:00,12,"Thursday",19,7
2013-02-07 20:00:00,9,"Thursday",20,7
2013-02-07 21:00:00,10,"Thursday",21,7
2013-02-07 22:00:00,7,"Thursday",22,7
2013-02-07 23:00:00,4,"Thursday",23,7
2013-02-08 00:00:00,3,"Friday",0,8
2013-02-08 01:00:00,3,"Friday",1,8
2013-02-08 02:00:00,1,"Friday",2,8
2013-02-08 03:00:00,1,"Friday",3,8
2013-02-08 04:00:00,3,"Friday",4,8
2013-02-08 05:00:00,3,"Friday",5,8
2013-02-08 06:00:00,0,"Friday",6,8
2013-02-08 07:00:00,1,"Friday",7,8
2013-02-08 08:00:00,2,"Friday",8,8
2013-02-08 09:00:00,3,"Friday",9,8
2013-02-08 10:00:00,4,"Friday",10,8
2013-02-08 11:00:00,5,"Friday",11,8
2013-02-08 12:00:00,9,"Friday",12,8
2013-02-08 13:00:00,9,"Friday",13,8
2013-02-08 14:00:00,13,"Friday",14,8
2013-02-08 15:00:00,14,"Friday",15,8
2013-02-08 16:00:00,11,"Friday",16,8
2013-02-08 17:00:00,13,"Friday",17,8
2013-02-08 18:00:00,15,"Friday",18,8
2013-02-08 19:00:00,18,"Friday",19,8
2013-02-08 20:00:00,15,"Friday",20,8
2013-02-08 21:00:00,10,"Friday",21,8
2013-02-08 22:00:00,11,"Friday",22,8
2013-02-08 23:00:00,6,"Friday",23,8
2013-02-09 00:00:00,6,"Saturday",0,9
2013-02-09 01:00:00,6,"Saturday",1,9
2013-02-09 02:00:00,2,"Saturday",2,9
2013-02-09 03:00:00,3,"Saturday",3,9
2013-02-09 04:00:00,3,"Saturday",4,9
2013-02-09 05:00:00,3,"Saturday",5,9
2013-02-09 06:00:00,3,"Saturday",6,9
2013-02-09 07:00:00,1,"Saturday",7,9
2013-02-09 08:00:00,2,"Saturday",8,9
2013-02-09 09:00:00,5,"Saturday",9,9
2013-02-09 10:00:00,5,"Saturday",10,9
2013-02-09 11:00:00,8,"Saturday",11,9
2013-02-09 12:00:00,10,"Saturday",12,9
2013-02-09 13:00:00,7,"Saturday",13,9
2013-02-09 14:00:00,12,"Saturday",14,9
2013-02-09 15:00:00,8,"Saturday",15,9
2013-02-09 16:00:00,4,"Saturday",16,9
2013-02-09 17:00:00,2,"Saturday",17,9
2013-02-09 18:00:00,2,"Saturday",18,9
2013-02-09 19:00:00,5,"Saturday",19,9
2013-02-09 20:00:00,5,"Saturday",20,9
2013-02-09 21:00:00,5,"Saturday",21,9
2013-02-09 22:00:00,7,"Saturday",22,9
2013-02-09 23:00:00,7,"Saturday",23,9
2013-02-10 00:00:00,8,"Sunday",0,10
2013-02-10 01:00:00,3,"Sunday",1,10
2013-02-10 02:00:00,3,"Sunday",2,10
2013-02-10 03:00:00,1,"Sunday",3,10
2013-02-10 04:00:00,0,"Sunday",4,10
2013-02-10 05:00:00,0,"Sunday",5,10
2013-02-10 06:00:00,1,"Sunday",6,10
2013-02-10 07:00:00,1,"Sunday",7,10
2013-02-10 08:00:00,2,"Sunday",8,10
2013-02-10 09:00:00,2,"Sunday",9,10
2013-02-10 10:00:00,4,"Sunday",10,10
2013-02-10 11:00:00,4,"Sunday",11,10
2013-02-10 12:00:00,5,"Sunday",12,10
2013-02-10 13:00:00,6,"Sunday",13,10
2013-02-10 14:00:00,2,"Sunday",14,10
2013-02-10 15:00:00,4,"Sunday",15,10
2013-02-10 16:00:00,6,"Sunday",16,10
2013-02-10 17:00:00,6,"Sunday",17,10
2013-02-10 18:00:00,7,"Sunday",18,10
2013-02-10 19:00:00,6,"Sunday",19,10
2013-02-10 20:00:00,6,"Sunday",20,10
2013-02-10 21:00:00,5,"Sunday",21,10
2013-02-10 22:00:00,5,"Sunday",22,10
2013-02-10 23:00:00,4,"Sunday",23,10
2013-02-11 00:00:00,5,"Monday",0,11
2013-02-11 01:00:00,5,"Monday",1,11
2013-02-11 02:00:00,4,"Monday",2,11
2013-02-11 03:00:00,2,"Monday",3,11
2013-02-11 04:00:00,3,"Monday",4,11
2013-02-11 05:00:00,1,"Monday",5,11
2013-02-11 06:00:00,2,"Monday",6,11
2013-02-11 07:00:00,2,"Monday",7,11
2013-02-11 08:00:00,2,"Monday",8,11
2013-02-11 09:00:00,6,"Monday",9,11
2013-02-11 10:00:00,10,"Monday",10,11
2013-02-11 11:00:00,10,"Monday",11,11
2013-02-11 12:00:00,10,"Monday",12,11
2013-02-11 13:00:00,7,"Monday",13,11
2013-02-11 14:00:00,9,"Monday",14,11
2013-02-11 15:00:00,7,"Monday",15,11
2013-02-11 16:00:00,7,"Monday",16,11
2013-02-11 17:00:00,8,"Monday",17,11
2013-02-11 18:00:00,7,"Monday",18,11
2013-02-11 19:00:00,9,"Monday",19,11
2013-02-11 20:00:00,17,"Monday",20,11
2013-02-11 21:00:00,16,"Monday",21,11
2013-02-11 22:00:00,11,"Monday",22,11
2013-02-11 23:00:00,8,"Monday",23,11
2013-02-12 00:00:00,8,"Tuesday",0,12
2013-02-12 01:00:00,10,"Tuesday",1,12
2013-02-12 02:00:00,10,"Tuesday",2,12
2013-02-12 03:00:00,7,"Tuesday",3,12
2013-02-12 04:00:00,6,"Tuesday",4,12
2013-02-12 05:00:00,5,"Tuesday",5,12
2013-02-12 06:00:00,4,"Tuesday",6,12
2013-02-12 07:00:00,4,"Tuesday",7,12
2013-02-12 08:00:00,3,"Tuesday",8,12
2013-02-12 09:00:00,3,"Tuesday",9,12
2013-02-12 10:00:00,3,"Tuesday",10,12
2013-02-12 11:00:00,6,"Tuesday",11,12
2013-02-12 12:00:00,8,"Tuesday",12,12
2013-02-12 13:00:00,10,"Tuesday",13,12
2013-02-12 14:00:00,10,"Tuesday",14,12
2013-02-12 15:00:00,13,"Tuesday",15,12
2013-02-12 16:00:00,13,"Tuesday",16,12
2013-02-12 17:00:00,15,"Tuesday",17,12
2013-02-12 18:00:00,12,"Tuesday",18,12
2013-02-12 19:00:00,16,"Tuesday",19,12
2013-02-12 20:00:00,11,"Tuesday",20,12
2013-02-12 21:00:00,11,"Tuesday",21,12
2013-02-12 22:00:00,10,"Tuesday",22,12
2013-02-12 23:00:00,6,"Tuesday",23,12
2013-02-13 00:00:00,4,"Wednesday",0,13
2013-02-13 01:00:00,4,"Wednesday",1,13
2013-02-13 02:00:00,5,"Wednesday",2,13
2013-02-13 03:00:00,4,"Wednesday",3,13
2013-02-13 04:00:00,4,"Wednesday",4,13
2013-02-13 05:00:00,5,"Wednesday",5,13
2013-02-13 06:00:00,4,"Wednesday",6,13
2013-02-13 07:00:00,3,"Wednesday",7,13
2013-02-13 08:00:00,4,"Wednesday",8,13
2013-02-13 09:00:00,8,"Wednesday",9,13
2013-02-13 10:00:00,11,"Wednesday",10,13
2013-02-13 11:00:00,16,"Wednesday",11,13
2013-02-13 12:00:00,14,"Wednesday",12,13
2013-02-13 13:00:00,14,"Wednesday",13,13
2013-02-13 14:00:00,17,"Wednesday",14,13
2013-02-13 15:00:00,13,"Wednesday",15,13
2013-02-13 16:00:00,16,"Wednesday",16,13
2013-02-13 17:00:00,17,"Wednesday",17,13
2013-02-13 18:00:00,25,"Wednesday",18,13
2013-02-13 19:00:00,26,"Wednesday",19,13
2013-02-13 20:00:00,23,"Wednesday",20,13
2013-02-13 21:00:00,19,"Wednesday",21,13
2013-02-13 22:00:00,20,"Wednesday",22,13
2013-02-13 23:00:00,17,"Wednesday",23,13
2013-02-14 00:00:00,10,"Thursday",0,14
2013-02-14 01:00:00,10,"Thursday",1,14
2013-02-14 02:00:00,4,"Thursday",2,14
2013-02-14 03:00:00,6,"Thursday",3,14
2013-02-14 04:00:00,8,"Thursday",4,14
2013-02-14 05:00:00,7,"Thursday",5,14
2013-02-14 06:00:00,9,"Thursday",6,14
2013-02-14 07:00:00,6,"Thursday",7,14
2013-02-14 08:00:00,6,"Thursday",8,14
2013-02-14 09:00:00,11,"Thursday",9,14
2013-02-14 10:00:00,10,"Thursday",10,14
2013-02-14 11:00:00,7,"Thursday",11,14
2013-02-14 12:00:00,8,"Thursday",12,14
2013-02-14 13:00:00,11,"Thursday",13,14
2013-02-14 14:00:00,12,"Thursday",14,14
2013-02-14 15:00:00,13,"Thursday",15,14
2013-02-14 16:00:00,13,"Thursday",16,14
2013-02-14 17:00:00,14,"Thursday",17,14
2013-02-14 18:00:00,16,"Thursday",18,14
2013-02-14 19:00:00,13,"Thursday",19,14
2013-02-14 20:00:00,8,"Thursday",20,14
2013-02-14 21:00:00,13,"Thursday",21,14
2013-02-14 22:00:00,13,"Thursday",22,14
2013-02-14 23:00:00,10,"Thursday",23,14
2013-02-15 00:00:00,7,"Friday",0,15
2013-02-15 01:00:00,6,"Friday",1,15
2013-02-15 02:00:00,5,"Friday",2,15
2013-02-15 03:00:00,6,"Friday",3,15
2013-02-15 04:00:00,7,"Friday",4,15
2013-02-15 05:00:00,6,"Friday",5,15
2013-02-15 06:00:00,4,"Friday",6,15
2013-02-15 07:00:00,7,"Friday",7,15
2013-02-15 08:00:00,10,"Friday",8,15
2013-02-15 09:00:00,11,"Friday",9,15
2013-02-15 10:00:00,10,"Friday",10,15
2013-02-15 11:00:00,10,"Friday",11,15
2013-02-15 12:00:00,12,"Friday",12,15
2013-02-15 13:00:00,13,"Friday",13,15
2013-02-15 14:00:00,12,"Friday",14,15
2013-02-15 15:00:00,9,"Friday",15,15
2013-02-15 16:00:00,6,"Friday",16,15
2013-02-15 17:00:00,8,"Friday",17,15
2013-02-15 18:00:00,7,"Friday",18,15
2013-02-15 19:00:00,3,"Friday",19,15
2013-02-15 20:00:00,7,"Friday",20,15
2013-02-15 21:00:00,7,"Friday",21,15
2013-02-15 22:00:00,8,"Friday",22,15
2013-02-15 23:00:00,5,"Friday",23,15
2013-02-16 00:00:00,6,"Saturday",0,16
2013-02-16 01:00:00,3,"Saturday",1,16
2013-02-16 02:00:00,5,"Saturday",2,16
2013-02-16 03:00:00,5,"Saturday",3,16
2013-02-16 04:00:00,4,"Saturday",4,16
2013-02-16 05:00:00,3,"Saturday",5,16
2013-02-16 06:00:00,2,"Saturday",6,16
